Frequency,Summed Intensity
-32.6386,-7.239100000000002e-05
-32.6338,0.00017036740000000002
-32.6289,0.001166061
-32.624,0.0007104371
-32.6191,-5.3673999999999974e-05
-32.6142,0.0001368483
-32.6093,0.000144068
-32.6044,-1.1899500000000017e-05
-32.5995,0.0003096952
-32.5946,-0.0006232483
-32.5897,0.00023149017000000002
-32.5848,5.809580000000001e-05
-32.5799,-0.0006827141000000001
-32.575,0.00017378700000000004
-32.5701,0.0002664877
-32.5653,-0.000471547
-32.5604,5.2898500000000015e-05
-32.5555,-0.0004085407
-32.5506,-0.00025141340000000006
-32.5457,-0.0005059581
-32.5408,0.00034477780000000005
-32.5359,-0.00019510323
-32.531,0.000286735
-32.5261,0.0002438316
-32.5212,-0.000307877
-32.5163,-0.0003466685
-32.5114,-1.963699999999992e-05
-32.5065,0.00014042030000000004
-32.5016,-0.00019490700000000002
-32.4968,-7.79961e-05
-32.4919,4.296360000000002e-05
-32.487,-0.00019219970000000002
-32.4821,0.00046505699999999995
-32.4772,-0.00023960300000000007
-32.4723,-0.00046203933999999997
-32.4674,-7.92993e-05
-32.4625,0.0002030033
-32.4576,-0.00023625700000000003
-32.4527,-0.0007780659
-32.4478,-0.0007555157
